scenario,region,tenor,2025,2030,2035,2040,2045
Net Zero 2050,RASIA,1M,-38.47221095794576,-40.14911360092248,-51.43345729891661,-54.35856496278209,-55.340887136692935
Net Zero 2050,RASIA,3M,-38.344325767599045,-40.015654230970526,-51.26248772599418,-54.177872061226765,-55.15692890530435
Net Zero 2050,RASIA,6M,-38.15355955951751,-39.81657302485386,-51.00745258834214,-53.90833264416443,-54.88251859905823
Net Zero 2050,RASIA,1Y,-37.775814010843355,-39.422362539718506,-50.50244497209607,-53.374604391076744,-54.339145258794126
Net Zero 2050,RASIA,5Y,-34.927291064328195,-36.44967995853061,-46.69425771988117,-49.34983909216064,-50.24164779337181
Net Zero 2050,RASIA,10Y,-31.761669190199733,-33.14607694021489,-42.462141253648404,-44.87703500818126,-45.688014963558906
Net Zero 2050,RASIA,20Y,-26.526076371971584,-27.682278380340293,-35.46268286678292,-37.479505590404166,-38.15680362860435
Net Zero 2050,LAM,1D,-36.67224803578517,-35.16432942545447,-49.86794243575011,-50.75902900577891,-52.07128376351831
Net Zero 2050,LAM,1M,-36.613201606954874,-35.10771091456419,-49.787649460226156,-50.67730128102204,-51.98744316155019
Net Zero 2050,LAM,3M,-36.49149593576726,-34.99100963379158,-49.622150704901266,-50.508845240695535,-51.8146320883415
Net Zero 2050,LAM,6M,-36.309947710116326,-34.8169264522215,-49.375276380282855,-50.257559537054696,-51.556849986589555
Net Zero 2050,LAM,1Y,-35.95045514170494,-34.47221578465389,-48.88642839119515,-49.7599763594554,-51.04640297165993
Net Zero 2050,LAM,5Y,-33.23957520197908,-31.87280395856796,-45.20009848165257,-46.00777569377884,-47.197198023750815
Net Zero 2050,LAM,10Y,-30.2269188195438,-28.984024373136588,-41.10340457536745,-41.83787826749462,-42.91949775245346
Net Zero 2050,LAM,20Y,-25.244314217087968,-24.2062984626178,-34.32792031127464,-34.94132337689754,-35.84464873085229
Net Zero 2050,MEA,1D,-42.9303725216063,-50.99028144908511,-57.82347249340445,-61.875110097444235,-63.13580807383765
Net Zero 2050,MEA,1M,-42.86124981106832,-50.908181381980356,-57.73037022299085,-61.77548423646156,-63.034152347839154
Net Zero 2050,MEA,3M,-42.71877504930902,-50.7389578748272,-57.5384691286445,-61.57013680870451,-62.824620990773155
Net Zero 2050,MEA,6M,-42.50624559242309,-50.48652734170334,-57.25221046182075,-61.26382026003846,-62.512063279021795
Net Zero 2050,MEA,1Y,-42.0854055646836,-49.98667723095301,-56.68537560018821,-60.657267800315736,-61.89315238539335
Net Zero 2050,MEA,5Y,-38.91191356713228,-46.217381959869115,-52.41095829490875,-56.08334600070824,-57.22603747553739
Net Zero 2050,MEA,10Y,-35.38514693282791,-42.02848694858274,-47.66071082461904,-51.00025305350054,-52.03937711677645
Net Zero 2050,MEA,20Y,-29.55226012690949,-35.100512127382494,-39.80432034933448,-42.593372514076144,-43.46120739068002
Net Zero 2050,AFR,1D,-46.88000705975505,-46.35179150884122,-63.10709814265295,-66.9246413747486,-66.9968982767638
Net Zero 2050,AFR,1M,-46.80452499501453,-46.27715993032952,-63.00548864286089,-66.81688520255892,-66.88902576286476
Net Zero 2050,AFR,3M,-46.648942421540454,-46.1233303671452,-62.796052566603464,-66.59477969134085,-66.66668044974665
Net Zero 2050,AFR,6M,-46.41686005528091,-45.89386296454799,-62.48363698513711,-66.26346512665819,-66.33500817281414
Net Zero 2050,AFR,1Y,-45.957302350266204,-45.4394832776599,-61.8650075306746,-65.60741286625837,-65.67824758879955
Net Zero 2050,AFR,5Y,-42.4918461123916,-42.013073703612015,-57.2000149116704,-60.66022043891884,-60.72571379853106
Net Zero 2050,AFR,10Y,-38.64061363983183,-38.205234588045506,-52.01571309818703,-55.16230420037561,-55.221861594000174
Net Zero 2050,AFR,20Y,-32.271095776864634,-31.90748459795329,-43.441444148370195,-46.06935124570167,-46.11909119993204
Net Zero 2050,ROW,1D,-33.21514997763567,-33.885028227407595,-44.26492033382618,-46.994250632967706,-47.686591099526794
Net Zero 2050,ROW,1M,-33.16166986408145,-33.830469534804685,-44.19364885176107,-46.918584623272174,-47.60981034409643
Net Zero 2050,ROW,3M,-33.05143740389301,-33.71801392260432,-44.04674507225899,-46.76262290503601,-47.45155092758196
Net Zero 2050,ROW,6M,-32.887003755394424,-33.55026400051569,-43.82760885412084,-46.52997496892133,-47.2154755172877
Net Zero 2050,ROW,1Y,-32.5614006027331,-33.218094131456226,-43.39368645356868,-46.069297351227206,-46.74801098944027
Net Zero 2050,ROW,5Y,-30.106075701966336,-30.71325059993649,-40.12154223024648,-42.59539601856149,-43.222930577694804
Net Zero 2050,ROW,10Y,-27.377422866829974,-27.929566696547628,-36.48514135753311,-38.734778339246596,-39.30543653990409
Net Zero 2050,ROW,20Y,-22.864529111630304,-23.32565756516645,-30.470931495965758,-32.34973836939533,-32.82632928539176
