scenario,region,2025,2030,2035,2040,2045
Current Policies,JPN,0.0,-0.35676650428414014,-0.5889717070773394,-0.8555120134983019,-1.1251399253616667
Current Policies,IND,0.0,-4.580504885781546,-5.177303640753602,-5.766450404540819,-6.410284326238842
Current Policies,CAN,0.0,-0.2454976172966113,-0.39420369676915157,-0.5623146029410708,-0.7320165762094619
Current Policies,NOR,0.0,-0.14817309563918535,-0.1806135401912377,-0.24976638551294325,-0.31993831927757066
Current Policies,IDN,0.0,-2.8774623865742854,-3.308765647032214,-3.680954603336397,-4.087925047355182
Current Policies,RUS,0.0,-5.824387136219326,-6.186400455277872,-6.5485585325275055,-6.911703045039731
Current Policies,CHL,0.0,-5.207581205934228,-5.784105461037714,-5.677708083437046,-5.573593944759414
Current Policies,AUS,0.0,-0.1969834024369398,-0.38384379475126645,-0.603153945761353,-0.8246877711690705
Current Policies,SGP,0.0,-1.3240386729075262,-1.7759643570449979,-2.0572882008429065,-2.351074872372192
Current Policies,TUR,0.0,-1.533240535244293,-2.0207596068394755,-2.510522360343085,-3.0085197981414233
Current Policies,KOR,0.0,-2.2226032010358137,-2.770786743867591,-3.0975200472934388,-3.446974268468696
Current Policies,KAZ,0.0,-4.9742227471641245,-5.535570306509238,-5.863988639694716,-6.193682287051126
Current Policies,MEA,0.0,-0.690200653803887,-0.9705744824019966,-1.2520528147413679,-1.5386814710553864
Current Policies,AFR,0.0,-0.8461034252187205,-1.2634302069994288,-1.6723341765945656,-2.0873077260609154
Current Policies,LAM,0.0,-8.010565645471972,-8.217359237335778,-8.036378400947056,-7.857230526388211
Current Policies,ROW,0.0,-2.950944208969548,-3.43074109324177,-3.9058192252509496,-4.405259347164336
Delayed transition,EU27,0.0,-0.3712282574929792,-17.639820687709783,-29.52350687453415,-33.571127980291486
Delayed transition,USA,0.0,-0.18754607735155582,-15.32781428224704,-23.032598147539534,-25.22119255016382
Delayed transition,CHN,0.0,-5.0753468602595655,-87.99290209993694,-135.759541798186,-158.83082840888383
Delayed transition,GBR,0.0,-0.1836345560985792,-9.968483775551412,-16.504385042847826,-18.74937266500804
Delayed transition,JPN,0.0,-0.35676650428414014,-24.37588429768903,-39.552746507650475,-44.642367604911925
Delayed transition,IND,0.0,-4.580504885781546,-82.39714365759986,-124.58523597581481,-144.67918838149544
Delayed transition,CAN,0.0,-0.2454976172966113,-15.780113326922786,-25.361983202377008,-28.46063540834866
Delayed transition,NOR,0.0,-0.14817309563918535,-3.483848053648827,-9.389248503789302,-11.876616540077993
Delayed transition,IDN,0.0,-2.8774623865742854,-51.26062323360625,-78.61875760512963,-91.83779330654976
Delayed transition,RUS,0.0,-5.824387136219326,-75.24368620484802,-108.22262068561878,-111.88432894138235
Delayed transition,CHL,0.0,-5.207581205934228,-23.202185660830718,-41.31493151594912,-48.06348598448435
Delayed transition,AUS,0.0,-0.1969834024369398,-19.017426620382874,-31.486977862466766,-35.70109405506779
Delayed transition,SGP,0.0,-1.3240386729075262,-32.53155327494694,-51.67572841923449,-59.707154616652225
Delayed transition,TUR,0.0,-1.533240535244293,-55.67109732231749,-78.75391223360451,-88.29111525350325
Delayed transition,KOR,0.0,-2.2226032010358137,-41.28828872444162,-66.25012540073601,-77.78664899599501
Delayed transition,KAZ,0.0,-4.9742227471641245,-64.84429594687079,-96.12529239770944,-100.8054221848925
Delayed transition,MEA,0.0,-0.690200653803887,-30.646973865659184,-43.25785901233251,-48.87243271410365
Delayed transition,AFR,0.0,-0.8461034252187205,-41.988397294348424,-60.65776793926836,-68.96900757503494
Delayed transition,LAM,0.0,-8.010565645471972,-31.656673670562807,-56.57316881447905,-64.5494502036624
Delayed transition,ROW,0.0,-2.950944208969548,-61.854885075820036,-92.55670671091492,-104.37281735581433
Fragmented World,EU27,0.0,-0.3712282574929792,-3.2040850840289044,-3.7670992122394416,-4.781645682937322
Fragmented World,USA,0.0,-0.18754607735155582,-1.8528844623280667,-1.971486159060262,-2.49388028827222
Fragmented World,CHN,0.0,-5.0753468602595655,-26.24166243824926,-27.367387871147233,-35.7480232133008
Fragmented World,GBR,0.0,-0.1836345560985792,-1.591000581827693,-1.8574006210470424,-2.3564667685987843
Fragmented World,JPN,0.0,-0.35676650428414014,-3.7017832656581566,-4.338929344560512,-5.5061714848791175
Fragmented World,IND,0.0,-4.580504885781546,-24.763230279579773,-25.551503955319493,-33.57114728740349
Fragmented World,CAN,0.0,-0.2454976172966113,-2.127253264945887,-2.408088899807069,-3.0386549075492213
Fragmented World,NOR,0.0,-0.14817309563918535,-0.8320338734785497,-1.245999051285696,-1.5387856704183873
Fragmented World,IDN,0.0,-2.8774623865742854,-15.315903341078466,-15.991751232787223,-20.921441970579565
Fragmented World,RUS,0.0,-5.824387136219326,-37.159871059365884,-39.543527647830786,-50.49497824287272
Fragmented World,CHL,0.0,-5.207581205934228,-7.00321678189572,-2.2231407188895247,-2.0585225604597484
Fragmented World,AUS,0.0,-0.1969834024369398,-2.516475968292695,-3.0615174788228345,-3.853538391644358
Fragmented World,SGP,0.0,-1.3240386729075262,-8.161262067461628,-9.30098023523323,-11.882313966636604
